0	0.000024
1	0.000042
2	0.000072
3	0.000090
4	0.000108
5	0.000150
6	0.000216
7	0.000259
8	0.000397
9	0.000583
10	0.000746
11	0.001046
12	0.001401
13	0.001780
14	0.002243
15	0.002627
16	0.003072
17	0.003391
18	0.003806
19	0.004167
20	0.004425
21	0.004804
22	0.005093
23	0.005447
24	0.005748
25	0.006073
26	0.006343
27	0.006656
28	0.007053
29	0.007534
30	0.007979
31	0.008496
32	0.009121
33	0.009770
34	0.010287
35	0.011015
36	0.011568
37	0.012211
38	0.012939
39	0.013709
40	0.014598
41	0.015645
42	0.016691
43	0.017623
44	0.018819
45	0.019949
46	0.021212
47	0.022559
48	0.024002
49	0.025728
50	0.027850
51	0.030393
52	0.033291
53	0.036688
54	0.040308
55	0.045094
56	0.050457
57	0.056920
58	0.063684
59	0.070936
60	0.079305
61	0.088522
62	0.098208
63	0.109001
64	0.120437
65	0.133622
66	0.147312
67	0.161496
68	0.177495
69	0.193272
70	0.209945
71	0.228421
72	0.247643
73	0.266793
74	0.285546
75	0.304155
76	0.324146
77	0.344030
78	0.364388
79	0.384115
80	0.402880
81	0.420587
82	0.438937
83	0.456024
84	0.473443
85	0.491354
86	0.508405
87	0.525180
88	0.540632
89	0.555772
90	0.569342
91	0.582245
92	0.594408
93	0.605279
94	0.615987
95	0.625463
96	0.634608
97	0.643470
98	0.651954
99	0.660378
100	0.667749
101	0.674429
102	0.680123
103	0.685041
104	0.689707
105	0.693573
106	0.697318
107	0.701281
108	0.704816
109	0.708423
110	0.712115
111	0.715747
112	0.719318
113	0.723226
114	0.726918
115	0.730471
116	0.733983
117	0.737470
118	0.741035
119	0.744246
120	0.747469
121	0.750655
122	0.753830
123	0.756806
124	0.759638
125	0.762692
126	0.765759
127	0.768687
128	0.771447
129	0.774296
130	0.776786
131	0.779100
132	0.781638
133	0.784025
134	0.786231
135	0.788768
136	0.791017
137	0.793560
138	0.796020
139	0.798461
140	0.801184
141	0.803782
142	0.806487
143	0.809205
144	0.812235
145	0.814905
146	0.817827
147	0.820484
148	0.823328
149	0.826112
150	0.829058
151	0.831806
152	0.834403
153	0.837169
154	0.839490
155	0.841973
156	0.844637
157	0.847048
158	0.849381
159	0.851485
160	0.853752
161	0.855934
162	0.858063
163	0.859848
164	0.861905
165	0.863799
166	0.865903
167	0.867947
168	0.870178
169	0.872535
170	0.874802
171	0.876768
172	0.878638
173	0.880501
174	0.882383
175	0.884349
176	0.886285
177	0.888119
178	0.889893
179	0.891781
180	0.893723
181	0.895737
182	0.897667
183	0.899639
184	0.901329
185	0.903229
186	0.904990
187	0.906890
188	0.908706
189	0.910498
190	0.912217
191	0.913696
192	0.915272
193	0.916799
194	0.918248
195	0.919889
196	0.921627
197	0.923226
198	0.924892
199	0.926293
200	0.927988
201	0.929702
202	0.931169
203	0.932780
204	0.934434
205	0.936153
206	0.937951
207	0.939845
208	0.941492
209	0.943152
210	0.944937
211	0.946645
212	0.948413
213	0.950216
214	0.951960
215	0.953607
216	0.955345
217	0.956884
218	0.958586
219	0.960396
220	0.961935
221	0.963690
222	0.965494
223	0.967382
224	0.969102
225	0.970797
226	0.972709
227	0.974771
228	0.976575
229	0.978289
230	0.979984
231	0.981812
232	0.983411
233	0.984884
234	0.986273
235	0.987476
236	0.988817
237	0.990121
238	0.991180
239	0.992316
240	0.993248
241	0.994096
242	0.994883
243	0.995557
244	0.996182
245	0.996903
246	0.997409
247	0.997980
248	0.998352
249	0.998743
250	0.999074
251	0.999393
252	0.999573
253	0.999741
254	0.999940
255	1.000000
