0	0.003806
1	0.003728
2	0.004034
3	0.004076
4	0.003175
5	0.003740
6	0.003169
7	0.004666
8	0.002898
9	0.003397
10	0.003620
11	0.004786
12	0.005363
13	0.000000
14	0.006463
15	0.000000
16	0.006764
17	0.000000
18	0.007251
19	0.000000
20	0.008369
21	0.000000
22	0.009217
23	0.000000
24	0.000000
25	0.009686
26	0.000000
27	0.010792
28	0.000000
29	0.000000
30	0.011436
31	0.000000
32	0.000000
33	0.000000
34	0.013185
35	0.000000
36	0.000000
37	0.013690
38	0.000000
39	0.000000
40	0.000000
41	0.014184
42	0.000000
43	0.000000
44	0.000000
45	0.015999
46	0.000000
47	0.000000
48	0.000000
49	0.015777
50	0.000000
51	0.000000
52	0.000000
53	0.016673
54	0.000000
55	0.000000
56	0.000000
57	0.000000
58	0.018476
59	0.000000
60	0.000000
61	0.000000
62	0.000000
63	0.019222
64	0.000000
65	0.000000
66	0.000000
67	0.000000
68	0.019150
69	0.000000
70	0.000000
71	0.000000
72	0.018753
73	0.000000
74	0.000000
75	0.000000
76	0.000000
77	0.018609
78	0.000000
79	0.000000
80	0.000000
81	0.000000
82	0.019992
83	0.000000
84	0.000000
85	0.000000
86	0.000000
87	0.019883
88	0.000000
89	0.000000
90	0.000000
91	0.000000
92	0.020358
93	0.000000
94	0.000000
95	0.000000
96	0.000000
97	0.019727
98	0.000000
99	0.000000
100	0.000000
101	0.000000
102	0.018765
103	0.000000
104	0.000000
105	0.000000
106	0.000000
107	0.017707
108	0.000000
109	0.000000
110	0.000000
111	0.018350
112	0.000000
113	0.000000
114	0.000000
115	0.000000
116	0.017088
117	0.000000
118	0.000000
119	0.000000
120	0.017418
121	0.000000
122	0.000000
123	0.000000
124	0.000000
125	0.017911
126	0.000000
127	0.000000
128	0.000000
129	0.017051
130	0.000000
131	0.000000
132	0.000000
133	0.016775
134	0.000000
135	0.000000
136	0.000000
137	0.015452
138	0.000000
139	0.000000
140	0.000000
141	0.015139
142	0.000000
143	0.000000
144	0.000000
145	0.013570
146	0.000000
147	0.000000
148	0.012903
149	0.000000
150	0.000000
151	0.012163
152	0.000000
153	0.000000
154	0.010871
155	0.000000
156	0.000000
157	0.010708
158	0.000000
159	0.009476
160	0.000000
161	0.009145
162	0.000000
163	0.000000
164	0.008862
165	0.000000
166	0.008484
167	0.000000
168	0.008424
169	0.000000
170	0.007371
171	0.006680
172	0.000000
173	0.005694
174	0.004918
175	0.004666
176	0.003866
177	0.003746
178	0.003962
179	0.003535
180	0.003608
181	0.003692
182	0.003632
183	0.003571
184	0.003908
185	0.003692
186	0.003553
187	0.003511
188	0.007053
189	0.003211
190	0.003223
191	0.003187
192	0.006151
193	0.002832
194	0.003054
195	0.003066
196	0.005688
197	0.002850
198	0.004804
199	0.004924
200	0.002207
201	0.004786
202	0.005002
203	0.002441
204	0.005321
205	0.002706
206	0.002718
207	0.005700
208	0.002922
209	0.005501
210	0.002784
211	0.002946
212	0.005345
213	0.002766
214	0.004804
215	0.005075
216	0.002333
217	0.004371
218	0.004311
219	0.003842
220	0.003998
221	0.004275
222	0.002357
223	0.004233
224	0.003734
225	0.003848
226	0.005544
227	0.003830
228	0.003944
229	0.003662
230	0.003662
231	0.003716
232	0.004990
233	0.003102
234	0.003090
235	0.005002
236	0.003096
237	0.004792
238	0.003373
239	0.003692
240	0.005093
241	0.003475
242	0.003547
243	0.003385
244	0.005051
245	0.003295
246	0.003692
247	0.003415
248	0.003974
249	0.005213
250	0.003427
251	0.004064
252	0.003704
253	0.004377
254	0.004443
255	0.000000
