0	0.003517	0.003782	0.003902
1	0.004022	0.003686	0.003914
2	0.003920	0.004203	0.003914
3	0.003848	0.003734	0.003728
4	0.002579	0.003776	0.003716
5	0.003343	0.003379	0.003836
6	0.004040	0.003133	0.003145
7	0.004768	0.004070	0.003914
8	0.000000	0.002664	0.003938
9	0.005808	0.006524	0.003764
10	0.006884	0.003962	0.004034
11	0.000000	0.000000	0.004341
12	0.007810	0.004750	0.004113
13	0.000000	0.005772	0.004010
14	0.000000	0.000000	0.004125
15	0.009031	0.006361	0.004215
16	0.000000	0.000000	0.002387
17	0.009758	0.007570	0.004876
18	0.000000	0.000000	0.002537
19	0.000000	0.007756	0.005916
20	0.010630	0.000000	0.002880
21	0.000000	0.008676	0.003355
22	0.000000	0.000000	0.003403
23	0.011057	0.009091	0.003980
24	0.000000	0.000000	0.004251
25	0.000000	0.000000	0.005014
26	0.012235	0.009776	0.000000
27	0.000000	0.000000	0.005087
28	0.000000	0.010961	0.005177
29	0.013690	0.000000	0.005513
30	0.000000	0.000000	0.000000
31	0.000000	0.000000	0.005748
32	0.000000	0.011995	0.006133
33	0.014099	0.000000	0.000000
34	0.000000	0.000000	0.005910
35	0.000000	0.012969	0.006235
36	0.000000	0.000000	0.000000
37	0.014616	0.000000	0.006379
38	0.000000	0.013919	0.000000
39	0.000000	0.000000	0.006181
40	0.000000	0.000000	0.006560
41	0.015783	0.000000	0.000000
42	0.000000	0.014532	0.007221
43	0.000000	0.000000	0.000000
44	0.000000	0.000000	0.007564
45	0.016817	0.000000	0.000000
46	0.000000	0.015290	0.008063
47	0.000000	0.000000	0.000000
48	0.000000	0.000000	0.008069
49	0.017617	0.000000	0.000000
50	0.000000	0.015771	0.008580
51	0.000000	0.000000	0.000000
52	0.000000	0.000000	0.000000
53	0.000000	0.000000	0.009049
54	0.000000	0.016937	0.000000
55	0.019883	0.000000	0.009440
56	0.000000	0.000000	0.000000
57	0.000000	0.000000	0.000000
58	0.000000	0.000000	0.010077
59	0.000000	0.018428	0.000000
60	0.020178	0.000000	0.010985
61	0.000000	0.000000	0.000000
62	0.000000	0.000000	0.000000
63	0.000000	0.000000	0.011754
64	0.000000	0.019487	0.000000
65	0.021513	0.000000	0.000000
66	0.000000	0.000000	0.011676
67	0.000000	0.000000	0.000000
68	0.000000	0.000000	0.000000
69	0.000000	0.019114	0.000000
70	0.000000	0.000000	0.012933
71	0.021807	0.000000	0.000000
72	0.000000	0.000000	0.000000
73	0.000000	0.017869	0.013558
74	0.000000	0.000000	0.000000
75	0.000000	0.000000	0.000000
76	0.020178	0.000000	0.000000
77	0.000000	0.000000	0.014117
78	0.000000	0.018224	0.000000
79	0.000000	0.000000	0.000000
80	0.000000	0.000000	0.000000
81	0.020827	0.000000	0.015127
82	0.000000	0.000000	0.000000
83	0.000000	0.017364	0.000000
84	0.000000	0.000000	0.000000
85	0.000000	0.000000	0.015969
86	0.019943	0.000000	0.000000
87	0.000000	0.018374	0.000000
88	0.000000	0.000000	0.000000
89	0.000000	0.000000	0.016961
90	0.000000	0.000000	0.000000
91	0.019378	0.000000	0.000000
92	0.000000	0.018981	0.000000
93	0.000000	0.000000	0.000000
94	0.000000	0.000000	0.017761
95	0.000000	0.000000	0.000000
96	0.020298	0.000000	0.000000
97	0.000000	0.018068	0.000000
98	0.000000	0.000000	0.000000
99	0.000000	0.000000	0.019306
100	0.000000	0.000000	0.000000
101	0.000000	0.018025	0.000000
102	0.020358	0.000000	0.000000
103	0.000000	0.000000	0.000000
104	0.000000	0.000000	0.020016
105	0.000000	0.000000	0.000000
106	0.019300	0.017178	0.000000
107	0.000000	0.000000	0.000000
108	0.000000	0.000000	0.000000
109	0.000000	0.000000	0.019330
110	0.000000	0.017322	0.000000
111	0.018657	0.000000	0.000000
112	0.000000	0.000000	0.000000
113	0.000000	0.000000	0.000000
114	0.000000	0.016589	0.019685
115	0.016637	0.000000	0.000000
116	0.000000	0.000000	0.000000
117	0.000000	0.000000	0.000000
118	0.000000	0.016047	0.000000
119	0.000000	0.000000	0.020244
120	0.016582	0.000000	0.000000
121	0.000000	0.000000	0.000000
122	0.000000	0.000000	0.000000
123	0.000000	0.016294	0.000000
124	0.015428	0.000000	0.020100
125	0.000000	0.000000	0.000000
126	0.000000	0.000000	0.000000
127	0.000000	0.017070	0.000000
128	0.016047	0.000000	0.000000
129	0.000000	0.000000	0.020839
130	0.000000	0.000000	0.000000
131	0.000000	0.016739	0.000000
132	0.015278	0.000000	0.000000
133	0.000000	0.000000	0.000000
134	0.000000	0.000000	0.000000
135	0.014821	0.016721	0.021603
136	0.000000	0.000000	0.000000
137	0.000000	0.000000	0.000000
138	0.000000	0.000000	0.000000
139	0.012897	0.015801	0.000000
140	0.000000	0.000000	0.022649
141	0.000000	0.000000	0.000000
142	0.011893	0.000000	0.000000
143	0.000000	0.014105	0.000000
144	0.000000	0.000000	0.000000
145	0.011267	0.000000	0.000000
146	0.000000	0.012999	0.021320
147	0.010107	0.000000	0.000000
148	0.000000	0.000000	0.000000
149	0.008929	0.011099	0.000000
150	0.000000	0.000000	0.000000
