0	0
1	0
2	0
3	0
4	0
5	1
6	1
7	1
8	1
9	1
10	1
11	1
12	1
13	1
14	1
15	1
16	1
17	1
18	2
19	2
20	2
21	2
22	2
23	2
24	2
25	2
26	2
27	3
28	4
29	4
30	5
31	6
32	7
33	9
34	11
35	13
36	15
37	16
38	18
39	19
40	20
41	21
42	21
43	22
44	23
45	24
46	25
47	26
48	27
49	28
50	29
51	30
52	31
53	32
54	33
55	34
56	36
57	38
58	40
59	41
60	43
61	45
62	47
63	49
64	51
65	53
66	55
67	58
68	60
69	62
70	65
71	67
72	70
73	72
74	75
75	78
76	80
77	83
78	85
79	87
80	89
81	92
82	94
83	96
84	98
85	100
86	102
87	104
88	106
89	108
90	110
91	111
92	113
93	114
94	116
95	117
96	119
97	120
98	122
99	123
100	125
101	126
102	128
103	129
104	131
105	132
106	134
107	135
108	137
109	138
110	140
111	142
112	143
113	145
114	146
115	148
116	149
117	151
118	152
119	154
120	155
121	157
122	159
123	160
124	162
125	163
126	165
127	166
128	168
129	169
130	170
131	172
132	173
133	175
134	176
135	177
136	179
137	180
138	181
139	183
140	184
141	185
142	186
143	188
144	189
145	190
146	191
147	192
148	194
149	195
150	196
151	197
152	198
153	200
154	201
155	201
156	202
157	204
158	205
159	206
160	206
161	207
162	208
163	209
164	210
165	211
166	212
167	212
168	213
169	214
170	215
171	216
172	217
173	217
174	218
175	219
176	220
177	220
178	221
179	222
180	222
181	223
182	224
183	225
184	226
185	226
186	227
187	228
188	229
189	230
190	231
191	231
192	232
193	233
194	234
195	235
196	236
197	237
198	238
199	239
200	239
201	240
202	241
203	242
204	243
205	243
206	244
207	245
208	246
209	246
210	247
211	248
212	248
213	249
214	249
215	250
216	250
217	250
218	251
219	251
220	251
221	252
222	252
223	252
224	252
225	252
226	253
227	253
228	253
229	253
230	253
231	253
232	253
233	253
234	253
235	254
236	254
237	254
238	254
239	254
240	254
241	254
242	254
243	254
244	254
245	254
246	254
247	254
248	254
249	254
250	254
251	254
252	254
253	254
254	254
255	255
