0	0.000126	0.000030	0.000036
1	0.000060	0.000018	0.000024
2	0.000042	0.000024	0.000018
3	0.000060	0.000018	0.000012
4	0.000072	0.000024	0.000018
5	0.000114	0.000018	0.000018
6	0.000174	0.000060	0.000048
7	0.000180	0.000066	0.000024
8	0.000271	0.000102	0.000036
9	0.000427	0.000126	0.000108
10	0.000571	0.000234	0.000150
11	0.000752	0.000313	0.000180
12	0.000667	0.000403	0.000180
13	0.000812	0.000373	0.000247
14	0.000992	0.000325	0.000247
15	0.001010	0.000463	0.000228
16	0.001209	0.000511	0.000204
17	0.001112	0.000277	0.000192
18	0.001335	0.000397	0.000247
19	0.001473	0.000349	0.000241
20	0.001647	0.000295	0.000156
21	0.002201	0.000379	0.000210
22	0.002579	0.000313	0.000210
23	0.003343	0.000367	0.000295
24	0.004040	0.000355	0.000253
25	0.004768	0.000367	0.000319
26	0.005808	0.000234	0.000222
27	0.006884	0.000222	0.000307
28	0.007810	0.000451	0.000222
29	0.009031	0.000355	0.000271
30	0.009758	0.000475	0.000331
31	0.010630	0.000619	0.000247
32	0.011057	0.000625	0.000186
33	0.012235	0.000541	0.000283
34	0.013690	0.000589	0.000319
35	0.014099	0.000746	0.000241
36	0.014616	0.000607	0.000361
37	0.015783	0.000740	0.000265
38	0.016817	0.000571	0.000108
39	0.017617	0.000860	0.000156
40	0.019883	0.000715	0.000186
41	0.020178	0.000848	0.000210
42	0.021513	0.000830	0.000174
43	0.021807	0.001040	0.000210
44	0.020178	0.001016	0.000186
45	0.020827	0.000890	0.000162
46	0.019943	0.001082	0.000132
47	0.019378	0.001052	0.000162
48	0.020298	0.001245	0.000180
49	0.020358	0.001401	0.000174
50	0.019300	0.001732	0.000222
51	0.018657	0.001786	0.000180
52	0.016637	0.002285	0.000210
53	0.016582	0.002664	0.000247
54	0.015428	0.003072	0.000192
55	0.016047	0.003451	0.000198
56	0.015278	0.003962	0.000168
57	0.014821	0.004750	0.000150
58	0.012897	0.005772	0.000156
59	0.011893	0.006361	0.000198
60	0.011267	0.007570	0.000156
61	0.010107	0.007756	0.000186
62	0.008929	0.008676	0.000265
63	0.007937	0.009091	0.000253
64	0.007185	0.009776	0.000241
65	0.006025	0.010961	0.000228
66	0.005706	0.011995	0.000180
67	0.004894	0.012969	0.000253
68	0.004624	0.013919	0.000204
69	0.004419	0.014532	0.000180
70	0.004624	0.015290	0.000216
71	0.004455	0.015771	0.000216
72	0.004275	0.016937	0.000277
73	0.004389	0.018428	0.000307
74	0.004317	0.019487	0.000204
75	0.004263	0.019114	0.000271
76	0.003944	0.017869	0.000379
77	0.003830	0.018224	0.000319
78	0.003511	0.017364	0.000385
79	0.003445	0.018374	0.000385
80	0.003072	0.018981	0.000613
81	0.003048	0.018068	0.000625
82	0.002988	0.018025	0.000697
83	0.003048	0.017178	0.001010
84	0.002778	0.017322	0.001160
85	0.003048	0.016589	0.001203
86	0.003054	0.016047	0.001473
87	0.002730	0.016294	0.001629
