0	0.114753	0.004760	0.002613
1	0.004491	0.002676	0.001026
2	0.004819	0.001733	0.000552
3	0.003123	0.000588	0.000287
4	0.005198	0.000438	0.000807
5	0.003069	0.000821	0.000830
6	0.005066	0.001154	0.000347
7	0.004765	0.001550	0.000132
8	0.003009	0.002923	0.000210
9	0.005841	0.003903	0.000451
10	0.003283	0.003570	0.000283
11	0.006292	0.003780	0.000214
12	0.002986	0.003789	0.000214
13	0.005120	0.001792	0.000201
14	0.003369	0.005307	0.000132
15	0.004997	0.001897	0.000269
16	0.003141	0.005499	0.000146
17	0.005157	0.002371	0.000164
18	0.002927	0.005640	0.000164
19	0.005800	0.002676	0.000150
20	0.002886	0.006338	0.000128
21	0.005458	0.004651	0.000119
22	0.002959	0.002572	0.000119
23	0.003602	0.004751	0.000137
24	0.004947	0.004140	0.000160
25	0.001582	0.004176	0.000119
26	0.006215	0.003739	0.000096
27	0.001682	0.003169	0.000205
28	0.005877	0.002649	0.000105
29	0.002809	0.003228	0.000178
30	0.002827	0.003743	0.000109
31	0.005704	0.003657	0.000096
32	0.001938	0.003798	0.000114
33	0.005599	0.003201	0.000114
34	0.002398	0.003287	0.000128
35	0.003789	0.003269	0.000146
36	0.005640	0.002977	0.000182
37	0.002207	0.003447	0.000169
38	0.005677	0.003862	0.000160
39	0.002745	0.004391	0.000196
40	0.003251	0.003119	0.000164
41	0.004906	0.003410	0.001263
42	0.002859	0.002585	0.000296
43	0.003397	0.003844	0.001099
44	0.004532	0.003210	0.001144
45	0.002991	0.004856	0.002120
46	0.005006	0.005476	0.001386
47	0.003839	0.004062	0.002189
48	0.002836	0.004797	0.001555
49	0.006009	0.003169	0.001920
50	0.002394	0.004222	0.002371
51	0.005681	0.002763	0.001783
52	0.002800	0.003948	0.002385
53	0.005430	0.003470	0.001459
54	0.003784	0.003661	0.003479
55	0.003894	0.003803	0.000565
56	0.003971	0.003835	0.005540
57	0.002854	0.004578	0.000347
58	0.005020	0.004099	0.006351
59	0.002690	0.004605	0.000720
60	0.004956	0.004072	0.007291
61	0.002599	0.004140	0.002845
62	0.004587	0.002448	0.005754
63	0.003388	0.002585	0.003876
64	0.004573	0.003876	0.006023
65	0.003716	0.004482	0.004500
66	0.004236	0.003629	0.002161
67	0.004040	0.004400	0.003027
68	0.003771	0.003588	0.002503
69	0.003666	0.003233	0.002439
70	0.004628	0.003944	0.003146
71	0.003730	0.003228	0.002585
72	0.003876	0.005134	0.002708
73	0.004610	0.004373	0.002891
74	0.003224	0.003990	0.002745
75	0.004906	0.003483	0.002772
76	0.004354	0.003693	0.002157
77	0.003971	0.005558	0.002690
78	0.004692	0.003721	0.002362
79	0.004728	0.003616	0.002836
80	0.003146	0.003046	0.002079
81	0.004760	0.003976	0.002704
82	0.003948	0.004135	0.002553
83	0.002859	0.003661	0.003037
84	0.004496	0.004728	0.002444
85	0.003406	0.005239	0.004195
86	0.003246	0.003889	0.003014
87	0.004514	0.004149	0.004974
88	0.003333	0.003005	0.002973
89	0.003748	0.004181	0.005581
