0	0.002654	0.001596	0.000930
1	0.001564	0.000565	0.000410
2	0.002836	0.000574	0.000274
3	0.004085	0.000470	0.000474
4	0.005303	0.000574	0.000419
5	0.006306	0.000451	0.000392
6	0.007915	0.000378	0.000388
7	0.007747	0.000442	0.000461
8	0.008088	0.000342	0.000415
9	0.006994	0.000333	0.000342
10	0.006579	0.000342	0.000292
11	0.005015	0.000347	0.000337
12	0.004774	0.000342	0.000287
13	0.003926	0.000205	0.000223
14	0.004427	0.000242	0.000233
15	0.004587	0.000264	0.000237
16	0.005531	0.000251	0.000146
17	0.005923	0.000255	0.000141
18	0.005900	0.000210	0.000141
19	0.006333	0.000182	0.000137
20	0.005403	0.000169	0.000114
21	0.005216	0.000242	0.000150
22	0.005508	0.000228	0.000091
23	0.005891	0.000191	0.000155
24	0.006192	0.000173	0.000160
25	0.006278	0.000160	0.000173
26	0.006698	0.000210	0.000169
27	0.007158	0.000502	0.000141
28	0.008886	0.000616	0.000105
29	0.008558	0.000611	0.000114
30	0.008326	0.001012	0.000114
31	0.009019	0.001345	0.000119
32	0.008791	0.002357	0.000087
33	0.008854	0.002567	0.000114
34	0.009051	0.003187	0.000105
35	0.009689	0.003351	0.000096
36	0.009351	0.003575	0.000082
37	0.009183	0.005207	0.000091
38	0.008845	0.006962	0.000100
39	0.009338	0.007304	0.000137
40	0.009488	0.007879	0.000128
41	0.008905	0.007747	0.000155
42	0.009434	0.006547	0.000164
43	0.009598	0.004655	0.000119
44	0.009662	0.003502	0.000105
45	0.009589	0.003379	0.000141
46	0.009392	0.002768	0.000128
47	0.009383	0.002795	0.000123
48	0.009005	0.002749	0.000137
49	0.008627	0.002831	0.000128
50	0.008645	0.002927	0.000182
51	0.008572	0.003743	0.000141
52	0.008891	0.003821	0.000132
53	0.008467	0.003702	0.000114
54	0.007988	0.003356	0.000132
55	0.008011	0.003201	0.000109
56	0.007883	0.003274	0.000132
57	0.007660	0.003648	0.000164
58	0.006771	0.003921	0.000164
59	0.006288	0.004012	0.000137
60	0.006675	0.004432	0.000201
61	0.006424	0.005079	0.000365
62	0.006037	0.005380	0.000479
63	0.005736	0.007095	0.000369
64	0.005553	0.008513	0.000365
65	0.005480	0.007126	0.000365
66	0.005029	0.006889	0.000451
67	0.004970	0.007063	0.000816
68	0.004628	0.007286	0.001085
69	0.004678	0.008002	0.001368
70	0.004970	0.008262	0.001541
71	0.004774	0.008449	0.001842
72	0.004911	0.008886	0.001929
73	0.004573	0.009237	0.002120
74	0.004842	0.008604	0.002261
75	0.004810	0.009429	0.002453
76	0.004760	0.010300	0.002549
77	0.005056	0.010934	0.002877
78	0.004874	0.010751	0.003379
79	0.004810	0.010204	0.004673
80	0.004605	0.011079	0.006128
81	0.004774	0.011225	0.006999
82	0.004993	0.010952	0.006424
83	0.005207	0.008968	0.006689
84	0.004924	0.009470	0.005622
85	0.004924	0.010190	0.004669
86	0.004464	0.009511	0.003648
87	0.004774	0.009092	0.002968
88	0.004860	0.008627	0.002626
89	0.005243	0.008631	0.002622
90	0.005462	0.008544	0.002366
91	0.004974	0.008412	0.002517
92	0.005148	0.008330	0.002544
93	0.005480	0.008075	0.002772
94	0.005143	0.007637	0.003064
95	0.004961	0.006935	0.002968
96	0.004974	0.006520	0.002813
97	0.004810	0.005800	0.002900
98	0.004445	0.006342	0.003173
99	0.004491	0.005914	0.003219
100	0.004623	0.005795	0.003091
101	0.004692	0.005827	0.003319
102	0.004578	0.005768	0.003483
103	0.004514	0.006593	0.004031
104	0.004637	0.006415	0.004842
105	0.004637	0.006857	0.005553
106	0.004523	0.006620	0.006073
107	0.004719	0.006721	0.007190
108	0.004696	0.006584	0.008499
109	0.004619	0.006201	0.008649
110	0.004464	0.006224	0.007683
111	0.004336	0.006611	0.007464
112	0.004528	0.006379	0.007683
113	0.003976	0.006506	0.008221
114	0.004313	0.006265	0.007651
115	0.004313	0.006278	0.008116
116	0.004231	0.005987	0.009242
117	0.004017	0.006283	0.008380
118	0.003675	0.006114	0.008859
119	0.003803	0.006105	0.008540
120	0.003784	0.005854	0.008636
121	0.003748	0.006474	0.009479
122	0.003698	0.006310	0.009374
123	0.003866	0.005736	0.009867
124	0.003798	0.005964	0.009712
125	0.003816	0.005909	0.010377
126	0.003597	0.006046	0.010222
127	0.003684	0.006096	0.008905
128	0.003515	0.006288	0.008426
129	0.004026	0.005786	0.007861
130	0.003620	0.005604	0.007979
131	0.003698	0.005558	0.007400
132	0.003670	0.005777	0.007063
133	0.003543	0.005298	0.007332
134	0.003452	0.005189	0.007213
135	0.003392	0.005230	0.007090
136	0.002891	0.004774	0.007090
137	0.003009	0.005161	0.007008
138	0.003351	0.005043	0.006552
139	0.002676	0.004938	0.006032
140	0.002768	0.004933	0.006383
141	0.002781	0.004582	0.006333
