0	0.001383	0.000042	0.000150
1	0.001437	0.000006	0.000000
2	0.002189	0.000144	0.000054
3	0.003559	0.000547	0.000000
4	0.007041	0.001190	0.001239
5	0.009392	0.001347	0.000024
6	0.009175	0.000397	0.000192
7	0.008838	0.000096	0.000018
8	0.006373	0.000030	0.000697
9	0.005952	0.000000	0.000036
10	0.003620	0.000006	0.000198
11	0.003806	0.000012	0.000024
12	0.004563	0.000012	0.000553
13	0.003487	0.000054	0.000030
14	0.004070	0.000066	0.000210
15	0.005297	0.000241	0.000006
16	0.004341	0.000589	0.000144
17	0.006313	0.001160	0.000499
18	0.003427	0.001239	0.000114
19	0.003932	0.000222	0.000132
20	0.004600	0.000078	0.000150
21	0.003884	0.000042	0.000697
22	0.004089	0.000066	0.000102
23	0.003127	0.000216	0.000313
24	0.007810	0.000343	0.000096
25	0.005093	0.000842	0.000535
26	0.008478	0.002597	0.000192
27	0.005177	0.002880	0.000301
28	0.009103	0.001774	0.000036
29	0.005051	0.001455	0.000216
30	0.010504	0.002495	0.000367
31	0.005243	0.002363	0.000325
32	0.010179	0.003102	0.000174
33	0.005297	0.003848	0.000247
34	0.011736	0.005369	0.000277
35	0.004389	0.006121	0.000385
36	0.011388	0.006554	0.000265
37	0.005273	0.005838	0.000271
38	0.007047	0.006157	0.000210
39	0.011797	0.006433	0.000241
40	0.008033	0.004942	0.000216
41	0.013763	0.003259	0.000331
42	0.011833	0.004738	0.000228
43	0.009993	0.001293	0.000283
44	0.011069	0.003253	0.000343
45	0.009987	0.004624	0.000373
46	0.011460	0.001503	0.000307
47	0.007582	0.003638	0.000355
48	0.012001	0.004912	0.000283
49	0.005465	0.004642	0.000198
50	0.012097	0.005291	0.000301
51	0.006049	0.001407	0.000150
52	0.007221	0.004058	0.000313
53	0.010089	0.005826	0.000144
54	0.006097	0.001269	0.000355
55	0.009806	0.001347	0.000102
56	0.006235	0.004720	0.000241
57	0.006253	0.007173	0.000222
58	0.009806	0.006169	0.000210
59	0.006638	0.007678	0.000186
60	0.007462	0.006277	0.000403
61	0.006530	0.007810	0.000168
62	0.006433	0.007347	0.000373
63	0.005586	0.008381	0.000265
64	0.007498	0.007041	0.000265
65	0.006127	0.008622	0.000385
66	0.005171	0.007600	0.000391
67	0.006914	0.008736	0.000192
68	0.006668	0.008105	0.000541
69	0.004431	0.009151	0.000319
70	0.007576	0.002952	0.000319
71	0.004936	0.008087	0.000589
72	0.007041	0.009885	0.000132
73	0.005754	0.009524	0.000601
74	0.004768	0.016210	0.000144
75	0.007720	0.011165	0.001052
76	0.005297	0.008099	0.000517
77	0.007443	0.011015	0.001732
78	0.004810	0.007395	0.000631
79	0.007383	0.011460	0.002050
80	0.004924	0.006716	0.000980
81	0.007239	0.012554	0.001798
82	0.005008	0.006211	0.001094
83	0.006331	0.012494	0.001587
84	0.006572	0.003054	0.001221
85	0.006049	0.006518	0.001551
86	0.007107	0.010504	0.001269
87	0.005321	0.006085	0.001912
88	0.006000	0.011785	0.001209
89	0.005081	0.003517	0.001822
90	0.006572	0.005171	0.001720
91	0.004353	0.009392	0.002074
92	0.006019	0.005838	0.002291
93	0.004570	0.011346	0.003247
94	0.004822	0.003409	0.002261
95	0.004666	0.005261	0.003169
96	0.003547	0.008093	0.002664
97	0.004293	0.003559	0.004107
98	0.004125	0.005099	0.003000
99	0.002886	0.007822	0.004467
100	0.003632	0.003824	0.003499
101	0.002988	0.005688	0.005087
102	0.002922	0.007449	0.003181
103	0.003024	0.004119	0.004792
104	0.002844	0.006031	0.003505
105	0.002381	0.007353	0.004335
106	0.002700	0.004173	0.002543
