0	0.000024
1	0.000018
2	0.000030
3	0.000018
4	0.000018
5	0.000042
6	0.000066
7	0.000042
8	0.000138
9	0.000186
10	0.000162
11	0.000301
12	0.000355
13	0.000379
14	0.000463
15	0.000385
16	0.000445
17	0.000319
18	0.000415
19	0.000361
20	0.000259
21	0.000379
22	0.000289
23	0.000355
24	0.000301
25	0.000325
26	0.000271
27	0.000313
28	0.000397
29	0.000481
30	0.000445
31	0.000517
32	0.000625
33	0.000649
34	0.000517
35	0.000728
36	0.000553
37	0.000643
38	0.000728
39	0.000770
40	0.000890
41	0.001046
42	0.001046
43	0.000932
44	0.001196
45	0.001130
46	0.001263
47	0.001347
48	0.001443
49	0.001726
50	0.002122
51	0.002543
52	0.002898
53	0.003397
54	0.003620
55	0.004786
56	0.005363
57	0.006463
58	0.006764
59	0.007251
60	0.008369
61	0.009217
62	0.009686
63	0.010792
64	0.011436
65	0.013185
66	0.013690
67	0.014184
68	0.015999
69	0.015777
70	0.016673
71	0.018476
72	0.019222
73	0.019150
74	0.018753
75	0.018609
76	0.019992
77	0.019883
78	0.020358
79	0.019727
80	0.018765
81	0.017707
82	0.018350
83	0.017088
84	0.017418
85	0.017911
86	0.017051
87	0.016775
88	0.015452
89	0.015139
90	0.013570
91	0.012903
92	0.012163
93	0.010871
94	0.010708
95	0.009476
96	0.009145
97	0.008862
98	0.008484
99	0.008424
100	0.007371
101	0.006680
102	0.005694
103	0.004918
104	0.004666
105	0.003866
106	0.003746
107	0.003962
108	0.003535
109	0.003608
110	0.003692
111	0.003632
112	0.003571
113	0.003908
114	0.003692
115	0.003553
116	0.003511
117	0.003487
118	0.003565
119	0.003211
120	0.003223
121	0.003187
122	0.003175
123	0.002976
124	0.002832
125	0.003054
126	0.003066
127	0.002928
128	0.002760
129	0.002850
130	0.002489
131	0.002315
132	0.002537
133	0.002387
134	0.002207
135	0.002537
136	0.002249
137	0.002543
138	0.002459
139	0.002441
140	0.002724
141	0.002597
142	0.002706
143	0.002718
144	0.003030
145	0.002670
146	0.002922
147	0.002658
148	0.002844
149	0.002784
150	0.002946
151	0.002748
152	0.002597
153	0.002766
154	0.002321
155	0.002483
156	0.002664
157	0.002411
158	0.002333
159	0.002104
160	0.002267
161	0.002183
162	0.002128
163	0.001786
164	0.002056
165	0.001894
166	0.002104
167	0.002044
168	0.002231
169	0.002357
170	0.002267
171	0.001966
172	0.001870
173	0.001864
174	0.001882
175	0.001966
176	0.001936
177	0.001834
178	0.001774
179	0.001888
180	0.001942
181	0.002014
182	0.001930
183	0.001972
184	0.001690
185	0.001900
186	0.001762
187	0.001900
188	0.001816
189	0.001792
190	0.001720
191	0.001479
192	0.001575
193	0.001527
194	0.001449
195	0.001641
196	0.001738
197	0.001599
198	0.001665
199	0.001401
200	0.001696
201	0.001714
202	0.001467
203	0.001611
204	0.001653
205	0.001720
206	0.001798
207	0.001894
208	0.001647
209	0.001659
210	0.001786
211	0.001708
212	0.001768
213	0.001804
214	0.001744
215	0.001647
216	0.001738
217	0.001539
218	0.001702
219	0.001810
220	0.001539
221	0.001756
222	0.001804
223	0.001888
224	0.001720
225	0.001696
226	0.001912
227	0.002062
228	0.001804
229	0.001714
230	0.001696
231	0.001828
232	0.001599
233	0.001473
234	0.001389
235	0.001203
236	0.001341
237	0.001305
238	0.001058
239	0.001136
240	0.000932
241	0.000848
242	0.000788
243	0.000673
244	0.000625
245	0.000722
246	0.000505
247	0.000571
248	0.000373
249	0.000391
250	0.000331
251	0.000319
252	0.000180
253	0.000168
254	0.000198
255	0.000060
